tombamento;descricao;dataBaixa;vidaUtil;valorBruto;depreciacao;valorLiquido
104770;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104771;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104772;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104773;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104774;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104775;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104776;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104777;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104778;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104779;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104780;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104781;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104782;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104783;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104785;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104786;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104787;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104788;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104789;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104790;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104791;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104792;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104793;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104794;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104795;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104797;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104798;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104799;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104800;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104801;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104802;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104803;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104804;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104805;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104806;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104807;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104808;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104809;COLEÇÕES DE LIVROS EM DVD;;0;0,31;0;0,31
104810;COLEÇÕES DE LIVROS EM DVD;;0;0,31;0;0,31
104811;COLEÇÕES DE LIVROS JURÍDICOS EM CD-ROM;;0;0,31;0;0,31
104812;COLEÇÕES DE LIVROS JURÍDICOS EM CD-ROM;;0;0,31;0;0,31
104813;COLEÇÕES DE LIVROS JURÍDICOS EM CD-ROM;;0;0,31;0;0,31
104814;COLEÇÕES DE LIVROS EM VHS;;0;0,31;0;0,31
104815;COLEÇÕES DE LIVROS EM VHS;;0;0,31;0;0,31
104816;COLEÇÕES DE LIVROS EM VHS;;0;0,31;0;0,31
104817;COLEÇÕES DE LIVROS EM VHS;;0;0,31;0;0,31
104818;COLEÇÕES DE LIVROS EM VHS;;0;0,31;0;0,31
104819;COLEÇÕES DE LIVROS EM VHS;;0;0,31;0;0,31
104820;COLEÇÕES DE LIVROS EM VHS;;0;0,31;0;0,31
104821;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104822;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104824;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104825;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104826;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104827;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104828;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104829;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104830;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104831;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104832;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104833;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;0,31;0;0,31
104834;COLEÇÕES DE LIVROS JURÍDICOS;;0;0,31;0;0,31
104847;COLEÇÕES DE LIVROS JURÍDICOS;;0;31,03;0;0,78
104853;COLEÇÕES DE LIVROS JURÍDICOS;;0;9,09;0;0,47
104854;COLEÇÕES DE LIVROS JURÍDICOS;;0;36,35;0;0,92
104855;COLEÇÕES DE LIVROS DE PORTUGUÊS;;0;49,08;0;0,02
104856;COLEÇÕES DE LIVROS DE PORTUGUÊS;;0;49,08;0;0,02
104872;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;6,21;0;0,41
104873;COLEÇÕES DE LIVROS JURÍDICOS;;0;7,45;0;0,32
104874;COLEÇÕES DE LIVROS DE BIBLIOTECONOMIA;;0;12,17;0;0,36
104875;COLEÇÕES DE LIVROS JURÍDICOS;;0;37,25;0;0,02
104876;COLEÇÕES DE LIVROS JURÍDICOS;;0;34,52;0;0,04
104877;COLEÇÕES DE LIVROS JURÍDICOS;;0;24,58;0;0,07
104878;COLEÇÕES DE LIVROS JURÍDICOS;;0;23,59;0;0
104879;COLEÇÕES DE LIVROS JURÍDICOS;;0;20,61;0;0,45
104881;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;12,17;0;0,36
104883;COLEÇÕES DE LIVROS JURÍDICOS;;0;10,43;0;0,27
104884;COLEÇÕES DE LIVROS JURÍDICOS;;0;9,44;0;0,42
104885;COLEÇÕES DE LIVROS JURÍDICOS;;0;9,19;0;0,46
104886;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;5,46;0;0,37
104887;COLEÇÕES DE LIVROS JURÍDICOS;;0;11,17;0;0,27
104888;COLEÇÕES DE LIVROS JURÍDICOS;;0;6,21;0;0,41
104889;COLEÇÕES DE LIVROS JURÍDICOS;;0;13,66;0;0,36
104891;COLEÇÕES DE LIVROS JURÍDICOS;;0;9,68;0;0,27
104892;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;10,43;0;0,27
104893;COLEÇÕES DE LIVROS JURÍDICOS;;0;29,8;0;0,67
104894;COLEÇÕES DE LIVROS JURÍDICOS;;0;14,9;0;0,41
104895;COLEÇÕES DE LIVROS JURÍDICOS;;0;25,83;0;0,59
104896;COLEÇÕES DE LIVROS JURÍDICOS;;0;32,28;0;0,76
104899;COLEÇÕES DE LIVROS JURÍDICOS;;0;28,56;0;0,06
104900;COLEÇÕES DE LIVROS JURÍDICOS;;0;6,95;0;0,4
104901;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,94;0;0,49
104902;COLEÇÕES DE LIVROS JURÍDICOS;;0;28,56;0;0,06
104903;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;7,42;0;0,31
104904;COLEÇÕES DE LIVROS JURÍDICOS;;0;11,77;0;0,35
104905;COLEÇÕES DE LIVROS JURÍDICOS;;0;37,25;0;0,02
104906;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;7,45;0;0,32
104907;COLEÇÕES DE LIVROS JURÍDICOS;;0;6,21;0;0,41
104908;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,69;0;0,4
104909;COLEÇÕES DE LIVROS JURÍDICOS;;0;14,9;0;0,41
104910;COLEÇÕES DE LIVROS JURÍDICOS;;0;14,9;0;0,41
104911;COLEÇÕES DE LIVROS JURÍDICOS;;0;6,21;0;0,41
104912;COLEÇÕES DE LIVROS JURÍDICOS;;0;9,93;0;0,47
104913;COLEÇÕES DE LIVROS JURÍDICOS;;0;10,93;0;0,32
104914;COLEÇÕES DE LIVROS JURÍDICOS;;0;17,38;0;0,07
104915;COLEÇÕES DE LIVROS JURÍDICOS;;0;11,17;0;0,27
104916;COLEÇÕES DE LIVROS JURÍDICOS;;0;7,45;0;0,32
104917;COLEÇÕES DE LIVROS JURÍDICOS;;0;7,45;0;0,32
104918;COLEÇÕES DE LIVROS JURÍDICOS;;0;17,38;0;0,07
104919;COLEÇÕES DE LIVROS JURÍDICOS;;0;7,45;0;0,32
104920;COLEÇÕES DE LIVROS JURÍDICOS;;0;6,21;0;0,41
104921;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,69;0;0,4
104922;COLEÇÕES DE LIVROS JURÍDICOS;;0;16,14;0;0,45
104923;COLEÇÕES DE LIVROS JURÍDICOS;;0;16,14;0;0,45
104924;COLEÇÕES DE LIVROS JURÍDICOS;;0;12,17;0;0,36
104925;COLEÇÕES DE LIVROS JURÍDICOS;;0;16,89;0;0,45
104926;COLEÇÕES DE LIVROS JURÍDICOS;;0;15,4;0;0,31
104927;COLEÇÕES DE LIVROS JURÍDICOS;;0;6,21;0;0,41
104929;COLEÇÕES DE LIVROS JURÍDICOS;;0;5,83;0;0,39
104930;COLEÇÕES DE LIVROS JURÍDICOS;;0;27,81;0;0,63
104933;COLEÇÕES DE LIVROS JURÍDICOS;;0;29,55;0;0,72
104934;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,44;0;0,43
104935;COLEÇÕES DE LIVROS JURÍDICOS;;0;9,81;0;0,43
104936;COLEÇÕES DE LIVROS JURÍDICOS;;0;3,72;0;0,49
104937;COLEÇÕES DE LIVROS JURÍDICOS;;0;16,14;0;0,45
104938;COLEÇÕES DE LIVROS JURÍDICOS;;0;13,91;0;0,32
104939;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,69;0;0,4
104940;COLEÇÕES DE LIVROS JURÍDICOS;;0;7,2;0;0,36
104941;COLEÇÕES DE LIVROS JURÍDICOS;;0;7,32;0;0,4
104942;COLEÇÕES DE LIVROS JURÍDICOS;;0;36,5;0;0,04
104944;COLEÇÕES DE LIVROS JURÍDICOS;;0;14,87;0;0,4
104945;COLEÇÕES DE LIVROS JURÍDICOS;;0;14,87;0;0,4
104946;COLEÇÕES DE LIVROS JURÍDICOS;;0;12,34;0;0,29
104947;COLEÇÕES DE LIVROS JURÍDICOS;;0;9,91;0;0,47
104948;COLEÇÕES DE LIVROS JURÍDICOS;;0;9,41;0;0,41
104949;COLEÇÕES DE LIVROS JURÍDICOS;;0;17,38;0;0,07
104950;COLEÇÕES DE LIVROS JURÍDICOS;;0;14,15;0;0,41
104951;COLEÇÕES DE LIVROS JURÍDICOS;;0;9,44;0;0,42
104952;COLEÇÕES DE LIVROS JURÍDICOS;;0;43,21;0;0
104953;COLEÇÕES DE LIVROS JURÍDICOS;;0;11,42;0;0,22
104954;COLEÇÕES DE LIVROS JURÍDICOS;;0;15,64;0;0,4
104955;COLEÇÕES DE LIVROS JURÍDICOS;;0;12,42;0;0,32
104956;COLEÇÕES DE LIVROS JURÍDICOS;;0;23,59;0;0
104957;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,69;0;0,4
104958;COLEÇÕES DE LIVROS JURÍDICOS;;0;14,65;0;0,31
104959;COLEÇÕES DE LIVROS JURÍDICOS;;0;15,64;0;0,4
104960;COLEÇÕES DE LIVROS JURÍDICOS;;0;5,71;0;0,46
104962;COLEÇÕES DE LIVROS JURÍDICOS;;0;10,68;0;0,49
104964;COLEÇÕES DE LIVROS JURÍDICOS;;0;14,9;0;0,41
104965;COLEÇÕES DE LIVROS JURÍDICOS;;0;7,2;0;0,36
104966;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;11,4;0;0,21
104967;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;11,92;0;0,27
104968;COLEÇÕES DE LIVROS JURÍDICOS;;0;34,27;0;0,81
104969;COLEÇÕES DE LIVROS JURÍDICOS;;0;15,49;0;0,35
104970;COLEÇÕES DE LIVROS JURÍDICOS;;0;6,21;0;0,41
104971;COLEÇÕES DE LIVROS JURÍDICOS;;0;16,89;0;0,45
104972;COLEÇÕES DE LIVROS JURÍDICOS;;0;35,01;0;0,81
104973;COLEÇÕES DE LIVROS JURÍDICOS;;0;7,2;0;0,36
104974;COLEÇÕES DE LIVROS JURÍDICOS;;0;18,38;0;0,45
104975;COLEÇÕES DE LIVROS JURÍDICOS;;0;28,31;0;0,68
104977;COLEÇÕES DE LIVROS JURÍDICOS;;0;41,22;0;0,01
104978;COLEÇÕES DE LIVROS JURÍDICOS;;0;9,81;0;0,43
104980;COLEÇÕES DE LIVROS JURÍDICOS;;0;18,62;0;0,4
104981;COLEÇÕES DE LIVROS JURÍDICOS;;0;30,36;0;0,74
104982;COLEÇÕES DE LIVROS JURÍDICOS;;0;30,36;0;0,74
104983;COLEÇÕES DE LIVROS JURÍDICOS;;0;30,36;0;0,74
104984;COLEÇÕES DE LIVROS JURÍDICOS;;0;30,36;0;0,74
104986;COLEÇÕES DE LIVROS JURÍDICOS;;0;7,95;0;0,38
104987;COLEÇÕES DE LIVROS JURÍDICOS;;0;17,63;0;0,45
104988;COLEÇÕES DE LIVROS JURÍDICOS;;0;10,68;0;0,49
104989;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;6,7;0;0,47
104990;COLEÇÕES DE LIVROS JURÍDICOS;;0;13,41;0;0,27
104991;COLEÇÕES DE LIVROS JURÍDICOS;;0;7,45;0;0,32
104992;COLEÇÕES DE LIVROS JURÍDICOS;;0;14,65;0;0,31
104994;COLEÇÕES DE LIVROS JURÍDICOS;;0;21,11;0;0,5
104995;COLEÇÕES DE LIVROS JURÍDICOS;;0;24,34;0;0,59
104996;COLEÇÕES DE LIVROS JURÍDICOS;;0;6,21;0;0,41
104997;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,69;0;0,4
104998;COLEÇÕES DE LIVROS JURÍDICOS;;0;12,42;0;0,32
104999;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;7,45;0;0,32
105000;COLEÇÕES DE LIVROS JURÍDICOS;;0;11,17;0;0,27
105001;COLEÇÕES DE LIVROS JURÍDICOS;;0;7,95;0;0,38
105002;COLEÇÕES DE LIVROS JURÍDICOS;;0;14,4;0;0,36
105003;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,69;0;0,4
105004;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;9,93;0;0,47
105005;COLEÇÕES DE LIVROS JURÍDICOS;;0;16,14;0;0,45
105007;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;5,96;0;0,44
105008;COLEÇÕES DE LIVROS JURÍDICOS;;0;11,17;0;0,27
105009;COLEÇÕES DE LIVROS JURÍDICOS;;0;12,42;0;0,32
105010;COLEÇÕES DE LIVROS JURÍDICOS;;0;17,38;0;0,07
105011;COLEÇÕES DE LIVROS JURÍDICOS;;0;24,83;0;0,01
105012;COLEÇÕES DE LIVROS JURÍDICOS;;0;35,01;0;0,81
105015;COLEÇÕES DE LIVROS JURÍDICOS;;0;14,65;0;0,31
105016;COLEÇÕES DE LIVROS JURÍDICOS;;0;14,9;0;0,41
105017;COLEÇÕES DE LIVROS JURÍDICOS;;0;14,9;0;0,41
105020;COLEÇÕES DE LIVROS JURÍDICOS;;0;26,16;0;0,58
105023;COLEÇÕES DE LIVROS JURÍDICOS;;0;5,07;0;0,44
105024;COLEÇÕES DE LIVROS JURÍDICOS;;0;29,37;0;0,05
105025;COLEÇÕES DE LIVROS DE PORTUGUÊS;;0;16,82;0;0,41
105026;COLEÇÕES DE LIVROS JURÍDICOS;;0;15,75;0;0,3
105027;COLEÇÕES DE LIVROS JURÍDICOS;;0;9,34;0;0,39
105028;COLEÇÕES DE LIVROS JURÍDICOS;;0;10,14;0;0,4
105029;COLEÇÕES DE LIVROS JURÍDICOS;;0;21,33;0;0,43
105030;COLEÇÕES DE LIVROS JURÍDICOS;;0;18,6;0;0,48
105031;COLEÇÕES DE LIVROS JURÍDICOS;;0;15,86;0;0,35
105032;COLEÇÕES DE LIVROS JURÍDICOS;;0;13,32;0;0,31
105033;COLEÇÕES DE LIVROS JURÍDICOS;;0;10,6;0;0,44
105034;COLEÇÕES DE LIVROS JURÍDICOS;;0;7,93;0;0,44
105035;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,01;0;0,31
105036;COLEÇÕES DE LIVROS JURÍDICOS;;0;13,35;0;0,32
105037;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;7,61;0;0,49
105038;COLEÇÕES DE LIVROS JURÍDICOS;;0;18,42;0;0,4
105039;COLEÇÕES DE LIVROS JURÍDICOS;;0;20,02;0;0,39
105040;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,81;0;0,49
105041;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,01;0;0,31
105042;COLEÇÕES DE LIVROS JURÍDICOS;;0;6,67;0;0,39
105043;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,01;0;0,31
105044;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,01;0;0,31
105045;COLEÇÕES DE LIVROS JURÍDICOS;;0;13,08;0;0,38
105046;COLEÇÕES DE LIVROS JURÍDICOS;;0;14,15;0;0,31
105047;COLEÇÕES DE LIVROS JURÍDICOS;;0;13,35;0;0,32
105048;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;17,35;0;0,46
105049;COLEÇÕES DE LIVROS JURÍDICOS;;0;13,35;0;0,32
105050;COLEÇÕES DE LIVROS JURÍDICOS;;0;9,34;0;0,39
105051;COLEÇÕES DE LIVROS JURÍDICOS;;0;17,35;0;0,46
105052;COLEÇÕES DE LIVROS JURÍDICOS;;0;18,69;0;0,08
105053;COLEÇÕES DE LIVROS JURÍDICOS;;0;18,95;0;0,45
105054;COLEÇÕES DE LIVROS JURÍDICOS;;0;9,08;0;0,44
105055;COLEÇÕES DE LIVROS JURÍDICOS;;0;16,02;0;0,42
105056;COLEÇÕES DE LIVROS JURÍDICOS;;0;17,88;0;0,34
105057;COLEÇÕES DE LIVROS JURÍDICOS;;0;16,02;0;0,42
105058;COLEÇÕES DE LIVROS JURÍDICOS;;0;22,69;0;0,49
105059;COLEÇÕES DE LIVROS JURÍDICOS;;0;20,02;0;0,39
105061;COLEÇÕES DE LIVROS JURÍDICOS;;0;26,16;0;0,58
105062;COLEÇÕES DE LIVROS JURÍDICOS;;0;15,75;0;0,3
105063;COLEÇÕES DE LIVROS JURÍDICOS;;0;16,02;0;0,42
105064;COLEÇÕES DE LIVROS JURÍDICOS;;0;20,02;0;0,39
105065;COLEÇÕES DE LIVROS JURÍDICOS;;0;18,69;0;0,08
105066;COLEÇÕES DE LIVROS JURÍDICOS;;0;23,22;0;0
105068;COLEÇÕES DE LIVROS JURÍDICOS;;0;15,48;0;0,36
105069;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,01;0;0,31
105071;COLEÇÕES DE LIVROS JURÍDICOS;;0;15,75;0;0,3
105072;COLEÇÕES DE LIVROS JURÍDICOS;;0;11,21;0;0,27
105073;COLEÇÕES DE LIVROS JURÍDICOS;;0;12,81;0;0,26
105074;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;18,15;0;0,46
105076;COLEÇÕES DE LIVROS JURÍDICOS;;0;9,34;0;0,39
105077;COLEÇÕES DE LIVROS JURÍDICOS;;0;17,35;0;0,46
105078;COLEÇÕES DE LIVROS DE ASSUNTOS GERAIS;;0;9,34;0;0,39
105079;COLEÇÕES DE LIVROS JURÍDICOS;;0;20,02;0;0,39
105080;COLEÇÕES DE LIVROS JURÍDICOS;;0;22,69;0;0,49
105081;COLEÇÕES DE LIVROS JURÍDICOS;;0;21,36;0;0,44
105082;COLEÇÕES DE LIVROS JURÍDICOS;;0;18,42;0;0,4
105083;COLEÇÕES DE LIVROS JURÍDICOS;;0;11,75;0;0,33
105084;COLEÇÕES DE LIVROS JURÍDICOS;;0;14,95;0;0,31
105085;COLEÇÕES DE LIVROS JURÍDICOS;;0;20,02;0;0,39
105086;COLEÇÕES DE LIVROS JURÍDICOS;;0;10,41;0;0,28
105087;COLEÇÕES DE LIVROS JURÍDICOS;;0;6,94;0;0,35
105088;COLEÇÕES DE LIVROS JURÍDICOS;;0;20,55;0;0,44
105089;COLEÇÕES DE LIVROS JURÍDICOS;;0;28,03;0;0,03
105090;COLEÇÕES DE LIVROS JURÍDICOS;;0;16,02;0;0,42
105091;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,01;0;0,31
105092;COLEÇÕES DE LIVROS JURÍDICOS;;0;22,96;0;0,07
105093;COLEÇÕES DE LIVROS JURÍDICOS;;0;12,28;0;0,21
105094;COLEÇÕES DE LIVROS JURÍDICOS;;0;31,77;0;0,72
105095;COLEÇÕES DE LIVROS JURÍDICOS;;0;41,65;0;0,94
105097;COLEÇÕES DE LIVROS JURÍDICOS;;0;2,67;0;0,46
105098;COLEÇÕES DE LIVROS JURÍDICOS;;0;17,35;0;0,46
105099;COLEÇÕES DE LIVROS JURÍDICOS;;0;20,82;0;0,08
105100;COLEÇÕES DE LIVROS JURÍDICOS;;0;23,22;0;0
105101;COLEÇÕES DE LIVROS JURÍDICOS;;0;22,69;0;0,49
105102;COLEÇÕES DE LIVROS JURÍDICOS;;0;12,81;0;0,26
105103;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,01;0;0,31
105104;COLEÇÕES DE LIVROS JURÍDICOS;;0;17,75;0;0,46
105105;COLEÇÕES DE LIVROS JURÍDICOS;;0;27,04;0;0,09
105106;COLEÇÕES DE LIVROS JURÍDICOS;;0;33,6;0;0,07
105109;COLEÇÕES DE LIVROS JURÍDICOS;;0;33,6;0;0,07
105110;COLEÇÕES DE LIVROS JURÍDICOS;;0;33,6;0;0,07
105111;COLEÇÕES DE LIVROS JURÍDICOS;;0;10,65;0;0,28
105113;COLEÇÕES DE LIVROS JURÍDICOS;;0;57,36;0;0,07
105114;COLEÇÕES DE LIVROS JURÍDICOS;;0;4,92;0;0,47
105115;COLEÇÕES DE LIVROS JURÍDICOS;;0;31,41;0;0,07
105116;COLEÇÕES DE LIVROS JURÍDICOS;;0;13,97;0;0,32
105117;COLEÇÕES DE LIVROS JURÍDICOS;;0;7,82;0;0,42
105118;COLEÇÕES DE LIVROS JURÍDICOS;;0;10,62;0;0,4
105119;COLEÇÕES DE LIVROS JURÍDICOS;;0;10,62;0;0,4
105120;COLEÇÕES DE LIVROS JURÍDICOS;;0;23,74;0;0,48
105121;COLEÇÕES DE LIVROS JURÍDICOS;;0;41,62;0;0,1
105122;COLEÇÕES DE LIVROS JURÍDICOS;;0;13,69;0;0,38
105123;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,38;0;0,49
105124;COLEÇÕES DE LIVROS JURÍDICOS;;0;18,16;0;0,47
105125;COLEÇÕES DE LIVROS JURÍDICOS;;0;6,98;0;0,38
105126;COLEÇÕES DE LIVROS JURÍDICOS;;0;6,98;0;0,38
105127;COLEÇÕES DE LIVROS JURÍDICOS;;0;13,97;0;0,32
105128;COLEÇÕES DE LIVROS JURÍDICOS;;0;25,14;0;0,53
105129;COLEÇÕES DE LIVROS JURÍDICOS;;0;15,36;0;0,37
105130;COLEÇÕES DE LIVROS JURÍDICOS;;0;27,29;0;0,54
105131;COLEÇÕES DE LIVROS JURÍDICOS;;0;23,74;0;0,48
105132;COLEÇÕES DE LIVROS JURÍDICOS;;0;10,06;0;0,29
105133;COLEÇÕES DE LIVROS JURÍDICOS;;0;20,39;0;0,06
105134;COLEÇÕES DE LIVROS JURÍDICOS;;0;13,69;0;0,38
105136;COLEÇÕES DE LIVROS JURÍDICOS;;0;12,57;0;0,27
105137;COLEÇÕES DE LIVROS JURÍDICOS;;0;10,62;0;0,4
105138;COLEÇÕES DE LIVROS JURÍDICOS;;0;12,57;0;0,27
105139;COLEÇÕES DE LIVROS JURÍDICOS;;0;9,22;0;0,3
105140;COLEÇÕES DE LIVROS JURÍDICOS;;0;41,91;0;0,03
105141;COLEÇÕES DE LIVROS JURÍDICOS;;0;13,97;0;0,32
105142;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,38;0;0,49
105143;COLEÇÕES DE LIVROS JURÍDICOS;;0;18,16;0;0,47
105144;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,38;0;0,49
105145;COLEÇÕES DE LIVROS JURÍDICOS;;0;33,24;0;0,71
105146;COLEÇÕES DE LIVROS JURÍDICOS;;0;20,95;0;0,38
105147;COLEÇÕES DE LIVROS JURÍDICOS;;0;6,98;0;0,38
105148;COLEÇÕES DE LIVROS JURÍDICOS;;0;11,17;0;0,46
105149;COLEÇÕES DE LIVROS JURÍDICOS;;0;6,98;0;0,38
105150;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,38;0;0,49
105151;COLEÇÕES DE LIVROS JURÍDICOS;;0;11,17;0;0,46
105152;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,38;0;0,49
105153;COLEÇÕES DE LIVROS JURÍDICOS;;0;10,62;0;0,4
105154;COLEÇÕES DE LIVROS JURÍDICOS;;0;12,57;0;0,27
105155;COLEÇÕES DE LIVROS JURÍDICOS;;0;58,67;0;0,08
105156;COLEÇÕES DE LIVROS JURÍDICOS;;0;8,38;0;0,49
105157;COLEÇÕES DE LIVROS JURÍDICOS;;0;25,14;0;0,53
105158;COLEÇÕES DE LIVROS JURÍDICOS;;0;25,14;0;0,53
105159;COLEÇÕES DE LIVROS JURÍDICOS;;0;18,16;0;0,47
105163;COLEÇÕES DE LIVROS JURÍDICOS;;0;6,98;0;0,38
105164;COLEÇÕES DE LIVROS JURÍDICOS;;0;35,34;0;0,7
105165;COLEÇÕES DE LIVROS JURÍDICOS;;0;35,34;0;0,7
105166;COLEÇÕES DE LIVROS JURÍDICOS;;0;27,38;0;0,58
105167;COLEÇÕES DE LIVROS JURÍDICOS;;0;18,16;0;0,47
105168;COLEÇÕES DE LIVROS JURÍDICOS;;0;26,54;0;0
105169;COLEÇÕES DE LIVROS JURÍDICOS;;0;18,16;0;0,47
105170;COLEÇÕES DE LIVROS JURÍDICOS;;0;36,04;0;0,02
105171;COLEÇÕES DE LIVROS JURÍDICOS;;0;21,79;0;0,08
105172;COLEÇÕES DE LIVROS JURÍDICOS;;0;26,82;0;0,52
105173;COLEÇÕES DE LIVROS JURÍDICOS;;0;28,77;0;0,63
105174;COLEÇÕES DE LIVROS JURÍDICOS;;0;20,95;0;0,38
105175;COLEÇÕES DE LIVROS JURÍDICOS;;0;23,19;0;0,43
105176;COLEÇÕES DE LIVROS JURÍDICOS;;0;28,21;0;0,57
105177;COLEÇÕES DE LIVROS JURÍDICOS;;0;11,03;0;0,4
105178;COLEÇÕES DE LIVROS JURÍDICOS;;0;19,41;0;0,46
105179;COLEÇÕES DE LIVROS JURÍDICOS;;0;32,97;0;0,05
